Position,Track Name,Artist,Streams,URL,Week,Region
1,Pa Mí - Remix,Dalex,2221730,https://open.spotify.com/track/224EVTFiLsdQignUFLvDeH,2019-04-12,Argentina
2,"Tumbando el Club (feat. C.R.O, Obiewanshot, Ysy A, Cazzu, Khea, Lucho SSJ, Coqeéin Montana, Marcianos Crew & Duki) - Remix",Neo Pistea,2205767,https://open.spotify.com/track/0OWcpVA83HI8Pb5DybDuoX,2019-04-12,Argentina
3,Con Calma,Daddy Yankee,2040526,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019-04-12,Argentina
4,Tal Vez,Paulo Londra,1703137,https://open.spotify.com/track/46lvmzK8wxAy66tjzXXSh0,2019-04-12,Argentina
5,Secreto,Anuel AA,1484871,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,2019-04-12,Argentina
6,Calma - Remix,Pedro Capó,1341189,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-04-12,Argentina
7,Adan y Eva,Paulo Londra,1203585,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-04-12,Argentina
8,HP,Maluma,1135207,https://open.spotify.com/track/31UjYv5vLsDkzchJOtUMtW,2019-04-12,Argentina
9,Un Año,Sebastian Yatra,1071557,https://open.spotify.com/track/5BDP2tky8oMQJPS33frKVp,2019-04-12,Argentina
10,Desconocidos,Mau y Ricky,1064457,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-04-12,Argentina
11,Baila Baila Baila,Ozuna,979985,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG,2019-04-12,Argentina
12,Con Altura,ROSALÍA,970647,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,2019-04-12,Argentina
13,Forever Alone,Paulo Londra,932791,https://open.spotify.com/track/5NPzbTzFxIQPaheZuPhn4f,2019-04-12,Argentina
14,Te Robaré,Nicky Jam,929697,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw,2019-04-12,Argentina
15,Cristina,Sebastian Yatra,910940,https://open.spotify.com/track/1Kjer1JoWuJGNwGV6Pbgv1,2019-04-12,Argentina
16,Amanece,Anuel AA,882300,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,2019-04-12,Argentina
17,Sin Culpa (feat. DrefQuila),Duki,809488,https://open.spotify.com/track/3dLiBBKbeUIhzGNeuo5JGS,2019-04-12,Argentina
